"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"AT9000262","2007","Austria","AT","Married or living with partner","1","A village/small town","50-64","Lower secondary education (ISCED 2)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,NA,1.25,2,3,1,4,3,NA,NA,NA,68,NA,NA,NA,NA,25,NA,25
"AT9000269","2007","Austria","AT","Married or living with partner","1","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,NA,1.75,2,2,2,3,2,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA
"AT9000570","2007","Austria","AT","Widowed and not living with partner","5 or more children","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Homemaker",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,NA,4,6,4,5,4,6,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"AT9000762","2007","Austria","AT","Married or living with partner","0","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Other",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,5,NA,2.25,5,4,2,4,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
"AT9000934","2007","Austria","AT","Married or living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Female","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,1.75,2,2,2,2,4,NA,NA,NA,72,NA,NA,NA,NA,38,NA,38
"AT9000023","2007","Austria","AT","Married or living with partner","2","A village/small town","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,1.5,3,4,2,4,3,NA,NA,NA,56,3,4,5,1,50,NA,50
"AT9000424","2007","Austria","AT","Married or living with partner","2","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,NA,3,3,4,4,5,5,NA,NA,NA,36,1,2,2,3,40,NA,40
"AT9000828","2007","Austria","AT","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Other",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,NA,2,3,2,2,2,3,NA,NA,NA,72,NA,NA,NA,NA,55,NA,55
"AT9000688","2007","Austria","AT","Married or living with partner","2","A city or city suburb","25-34","Lower secondary education (ISCED 2)","Female","Homemaker",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,NA,1.5,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,25,NA,25
"AT9000683","2007","Austria","AT","Married or living with partner","0","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,NA,3,2,1,4,2,2,NA,NA,NA,76,NA,NA,NA,NA,50,NA,50
"AT9000877","2007","Austria","AT","Married or living with partner","2","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,3,3,3,3,3,3,NA,NA,NA,60,2,2,4,2,40,NA,40
"AT9000589","2007","Austria","AT","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,4,3,2,2,NA,NA,NA,64,2,3,4,2,45,NA,45
"AT9000592","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,4,3,3,3,NA,NA,NA,56,3,3,4,1,39,NA,39
"AT9000383","2007","Austria","AT","Married or living with partner","2","A village/small town","25-34","Lower secondary education (ISCED 2)","Female","Homemaker",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,5,2,6,3,NA,NA,NA,48,NA,NA,NA,NA,38,NA,38
"AT9000386","2007","Austria","AT","Married or living with partner","2","A village/small town","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,3,3,3,NA,NA,NA,60,2,4,4,2,20,NA,20
"AT9000390","2007","Austria","AT","Married or living with partner","3","A village/small town","25-34","Upper secondary education (ISCED 3)","Female","Homemaker",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,5,6,3,NA,NA,NA,48,NA,NA,NA,NA,28,NA,28
"AT9000399","2007","Austria","AT","Married or living with partner","2","A village/small town","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,5,4,3,5,5,NA,NA,NA,32,4,4,4,1,32,NA,32
"AT9000406","2007","Austria","AT","Married or living with partner","2","A village/small town","25-34","Upper secondary education (ISCED 3)","Female","Homemaker",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,5,5,NA,NA,NA,56,NA,NA,NA,NA,35,NA,35
"AT9000687","2007","Austria","AT","Married or living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Male","Retired",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,NA,3.25,4,4,5,4,5,NA,NA,NA,32,NA,NA,NA,NA,40,NA,40
"AT9000684","2007","Austria","AT","Married or living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Male","Student",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,5,NA,2,2,2,3,2,1,NA,NA,NA,80,NA,NA,NA,NA,20,NA,20
"AT9000410","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,2,2,5,3,5,NA,NA,NA,52,NA,NA,NA,NA,40,NA,40
"AT9000902","2007","Austria","AT","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Female","Unemployed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,4,NA,1.75,2,2,3,2,2,NA,NA,NA,76,NA,NA,NA,NA,20,NA,20
"AT9000389","2007","Austria","AT","Married or living with partner","3","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,5,NA,NA,3,3,4,3,3,NA,NA,NA,56,NA,NA,NA,NA,42,NA,42
"AT9000870","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,55,NA,55
"AT9000871","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,3,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,40,NA,40
"AT9000532","2007","Austria","AT","Never married and not living with partner","1","A city or city suburb","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,NA,2,4,4,5,6,4,NA,NA,NA,28,5,5,5,1,45,NA,45
"AT9000522","2007","Austria","AT","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,3,2,2,3,NA,NA,NA,68,3,3,4,1,40,NA,40
"AT9000676","2007","Austria","AT","Married or living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Male","Student",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,NA,1.5,3,2,4,2,3,NA,NA,NA,64,NA,NA,NA,NA,30,NA,30
"AT9000059","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,3.75,3,4,4,5,5,NA,NA,NA,36,1,2,4,2,38,NA,38
"AT9000377","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,NA,2.75,3,4,2,3,2,NA,NA,NA,64,3,3,4,1,50,NA,50
"AT9000378","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,NA,3.25,3,3,5,2,3,NA,NA,NA,56,3,2,4,2,45,NA,45
"AT9000380","2007","Austria","AT","Married or living with partner","2","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,NA,2.5,3,4,2,3,2,NA,NA,NA,64,4,4,4,1,45,NA,45
"AT9001005","2007","Austria","AT","Married or living with partner","3","A village/small town","35-49","Primary education (ISCED 1)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,NA,3.25,4,4,3,3,3,NA,NA,NA,52,2,2,3,2,40,NA,40
"AT9000052","2007","Austria","AT","Married or living with partner","3","A city or city suburb","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,4,NA,NA,1,1,1,1,2,NA,NA,NA,96,5,5,5,1,60,9,69
"AT9000724","2007","Austria","AT","Married or living with partner","2","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Male","Other",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,4,NA,2,2,2,2,3,1,NA,NA,NA,80,NA,NA,NA,NA,60,NA,60
"AT9000061","2007","Austria","AT","Married or living with partner","3","A village/small town","65+","Upper secondary education (ISCED 3)","Female","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,NA,1.25,1,1,6,1,1,NA,NA,NA,80,NA,NA,NA,NA,38,NA,38
"AT9000437","2007","Austria","AT","Never married and not living with partner","0","A city or city suburb","18-24","Lower secondary education (ISCED 2)","Female","Student",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,NA,3.25,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
"AT9000661","2007","Austria","AT","Married or living with partner","1","A city or city suburb","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,4.25,3,2,5,5,3,NA,NA,NA,48,4,3,3,1,40,NA,40
"AT9000048","2007","Austria","AT","Married or living with partner","2","A city or city suburb","65+","Lower secondary education (ISCED 2)","Female","Retired",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,NA,2.75,3,3,3,1,2,NA,NA,NA,72,NA,NA,NA,NA,45,NA,45
"AT9000500","2007","Austria","AT","Married or living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Female","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,1,2,2,2,NA,NA,NA,84,NA,NA,NA,NA,40,NA,40
"AT9000733","2007","Austria","AT","Married or living with partner","1","A city or city suburb","65+","Lower secondary education (ISCED 2)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,1.5,2,2,2,1,3,NA,NA,NA,80,NA,NA,NA,NA,40,NA,40
"AT9001020","2007","Austria","AT","Married or living with partner","1","A city or city suburb","65+","Lower secondary education (ISCED 2)","Female","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,NA,2.75,3,2,5,2,3,NA,NA,NA,60,NA,NA,NA,NA,25,NA,25
"AT9001025","2007","Austria","AT","Married or living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Female","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,NA,2.75,2,2,4,2,5,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
"AT9000313","2007","Austria","AT","Married or living with partner","3","The open countryside","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,NA,NA,2,3,5,2,2,NA,NA,NA,64,3,5,5,1,40,15,55
"AT9000319","2007","Austria","AT","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,3,5,2,2,NA,NA,NA,64,3,4,5,1,38,NA,38
"AT9000618","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,NA,1.5,3,4,4,3,4,NA,NA,NA,48,1,2,2,3,50,NA,50
"AT9000621","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,2,NA,2.75,2,2,2,2,2,NA,NA,NA,80,2,2,4,2,40,NA,40
"AT9000744","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,3,NA,NA,NA,76,4,5,5,1,40,NA,40
"AT9000947","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,3,3,3,3,NA,NA,NA,60,2,2,3,2,48,15,63
"AT9000633","2007","Austria","AT","Separated or divorced and not living with partner","0","The open countryside","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,NA,3.25,5,4,3,4,2,NA,NA,NA,48,4,2,2,3,40,NA,40
"AT9000265","2007","Austria","AT","Married or living with partner","1","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,1.5,2,5,4,4,2,NA,NA,NA,52,3,3,4,1,40,NA,40
"AT9000763","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,NA,2,2,2,1,3,1,NA,NA,NA,84,4,4,5,1,38,NA,38
"AT9000668","2007","Austria","AT","Married or living with partner","2","A village/small town","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Homemaker",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,NA,1.25,2,4,2,4,2,NA,NA,NA,64,NA,NA,NA,NA,39,NA,39
"AT9000935","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,3,2,2,NA,NA,NA,76,4,3,4,1,40,NA,40
"AT9000595","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,4,3,3,NA,NA,NA,56,4,4,4,1,20,NA,20
"AT9000596","2007","Austria","AT","Married or living with partner","2","The open countryside","35-49","Lower secondary education (ISCED 2)","Female","Homemaker",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,4,3,4,NA,NA,NA,52,NA,NA,NA,NA,38,NA,38
"AT9000189","2007","Austria","AT","Married or living with partner","0","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,5,NA,2.5,6,5,5,2,6,NA,NA,NA,24,NA,NA,NA,NA,40,NA,40
"AT9000321","2007","Austria","AT","Married or living with partner","2","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,NA,1.5,2,2,5,2,3,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"AT9000626","2007","Austria","AT","Married or living with partner","3","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,NA,3,4,4,5,5,5,NA,NA,NA,28,NA,NA,NA,NA,40,NA,40
"AT9000949","2007","Austria","AT","Married or living with partner","5 or more children","The open countryside","65+","Primary education (ISCED 1)","Female","Retired",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,NA,2.75,5,5,6,5,5,NA,NA,NA,16,NA,NA,NA,NA,60,NA,60
"AT9001029","2007","Austria","AT","Married or living with partner","2","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,3.25,4,3,5,4,4,NA,NA,NA,40,NA,NA,NA,NA,44,NA,44
"AT9000219","2007","Austria","AT","Married or living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,3,3,4,3,NA,NA,NA,56,NA,NA,NA,NA,40,NA,40
"AT9000237","2007","Austria","AT","Married or living with partner","2","A village/small town","65+","Primary education (ISCED 1)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,5,NA,1.75,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
"AT9000716","2007","Austria","AT","Married or living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,1,1,1,1,4,NA,NA,NA,88,NA,NA,NA,NA,40,NA,40
"AT9000145","2007","Austria","AT","Married or living with partner","4","A village/small town","65+","Primary education (ISCED 1)","Female","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,1.5,3,3,4,4,4,NA,NA,NA,48,NA,NA,NA,NA,60,NA,60
"AT9000933","2007","Austria","AT","Married or living with partner","3","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Retired",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,NA,1.5,2,2,4,2,3,NA,NA,NA,68,NA,NA,NA,NA,20,NA,20
"AT9000367","2007","Austria","AT","Married or living with partner","3","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,NA,3,3,3,4,3,3,NA,NA,NA,56,NA,NA,NA,NA,40,NA,40
"AT9000368","2007","Austria","AT","Married or living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,NA,3,3,4,4,4,5,NA,NA,NA,40,NA,NA,NA,NA,40,NA,40
"AT9000370","2007","Austria","AT","Married or living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,NA,2.75,3,4,5,5,5,NA,NA,NA,32,NA,NA,NA,NA,40,NA,40
"AT9000519","2007","Austria","AT","Married or living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,NA,2,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,40,NA,40
"AT9000524","2007","Austria","AT","Married or living with partner","3","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,45
"AT9000583","2007","Austria","AT","Married or living with partner","1","The open countryside","65+","Upper secondary education (ISCED 3)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,3,3,2,1,NA,NA,NA,76,NA,NA,NA,NA,40,NA,40
"AT9000124","2007","Austria","AT","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,3,NA,NA,2,2,2,4,3,NA,NA,NA,68,2,2,4,2,44,NA,44
"AT9000165","2007","Austria","AT","Married or living with partner","1","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,1,1,1,1,1,NA,NA,NA,100,4,5,4,1,30,NA,30
"AT9000168","2007","Austria","AT","Married or living with partner","2","A city or city suburb","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,NA,2.25,4,4,4,4,5,NA,NA,NA,36,5,4,5,1,37,NA,37
"AT9000183","2007","Austria","AT","Married or living with partner","1","A city or city suburb","50-64","Tertiary education - advanced level (ISCED 6)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,3,3,3,NA,NA,NA,60,4,4,5,1,45,NA,45
"AT9000247","2007","Austria","AT","Married or living with partner","1","A city or city suburb","50-64","Tertiary education - advanced level (ISCED 6)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,3,3,2,2,2,NA,NA,NA,72,1,2,4,2,50,NA,50
"AT9000728","2007","Austria","AT","Married or living with partner","2","A city or city suburb","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,1,1,5,2,5,NA,NA,NA,64,1,5,5,2,45,NA,45
"AT9000458","2007","Austria","AT","Married or living with partner","2","The open countryside","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,2,2,2,NA,NA,NA,80,3,3,4,1,40,NA,40
