"Participant ID","Country name","Gender","Age","relationship_status","Freedom.of.Choice","Satisfaction-with-life"
68070451,"Bolivia, Plurinational State of",0,33,"single",7,8
68070452,"Bolivia, Plurinational State of",0,20,"single",6,10
68070453,"Bolivia, Plurinational State of",0,40,"married",9,7
68070454,"Bolivia, Plurinational State of",1,23,"living together as married",5,10
68070455,"Bolivia, Plurinational State of",1,29,"living together as married",4,5
68070456,"Bolivia, Plurinational State of",1,20,"single",7,9
68070457,"Bolivia, Plurinational State of",0,39,"married",6,8
68070458,"Bolivia, Plurinational State of",1,38,"single",7,8
68070459,"Bolivia, Plurinational State of",1,31,"single",5,3
68070460,"Bolivia, Plurinational State of",0,19,"living together as married",2,6
68070461,"Bolivia, Plurinational State of",1,54,"separated",8,6
68070462,"Bolivia, Plurinational State of",1,43,"married",5,4
68070463,"Bolivia, Plurinational State of",0,27,"living together as married",5,5
68070464,"Bolivia, Plurinational State of",1,23,"single",5,10
68070465,"Bolivia, Plurinational State of",1,26,"married",7,5
68070466,"Bolivia, Plurinational State of",0,36,"living together as married",9,2
68070467,"Bolivia, Plurinational State of",0,21,"single",8,10
68070468,"Bolivia, Plurinational State of",0,72,"married",3,8
68070469,"Bolivia, Plurinational State of",1,66,"married",NA,4
68070470,"Bolivia, Plurinational State of",0,27,"single",9,9
68070471,"Bolivia, Plurinational State of",1,72,"widowed",7,6
68070472,"Bolivia, Plurinational State of",1,44,"married",4,8
68070473,"Bolivia, Plurinational State of",1,38,"separated",10,7
68070474,"Bolivia, Plurinational State of",0,25,"single",1,2
68070475,"Bolivia, Plurinational State of",1,43,"living together as married",5,7
68070476,"Bolivia, Plurinational State of",1,28,"married",5,8
68070477,"Bolivia, Plurinational State of",1,38,"married",NA,5
68070478,"Bolivia, Plurinational State of",1,38,"married",5,7
68070479,"Bolivia, Plurinational State of",0,45,"married",10,10
68070480,"Bolivia, Plurinational State of",1,66,"living together as married",5,4
68070481,"Bolivia, Plurinational State of",1,55,"widowed",5,5
68070482,"Bolivia, Plurinational State of",0,44,"married",10,8
68070483,"Bolivia, Plurinational State of",1,42,"married",9,9
68070484,"Bolivia, Plurinational State of",0,35,"married",10,5
68070485,"Bolivia, Plurinational State of",1,24,"single",8,7
68070486,"Bolivia, Plurinational State of",1,49,"separated",6,4
68070487,"Bolivia, Plurinational State of",1,28,"married",8,10
68070488,"Bolivia, Plurinational State of",0,68,"single",5,4
68070489,"Bolivia, Plurinational State of",0,18,"single",5,8
68070490,"Bolivia, Plurinational State of",0,30,"single",8,7
68070491,"Bolivia, Plurinational State of",0,28,"living together as married",7,7
68070492,"Bolivia, Plurinational State of",0,31,"single",9,7
68070493,"Bolivia, Plurinational State of",1,28,"married",NA,NA
68070494,"Bolivia, Plurinational State of",1,45,"widowed",8,6
68070495,"Bolivia, Plurinational State of",1,18,"single",10,6
68070496,"Bolivia, Plurinational State of",0,22,"single",8,7
68070497,"Bolivia, Plurinational State of",0,21,"single",7,8
68070498,"Bolivia, Plurinational State of",0,74,"married",7,9
68070499,"Bolivia, Plurinational State of",1,22,"married",6,4
68070500,"Bolivia, Plurinational State of",0,18,"single",10,10
68070501,"Bolivia, Plurinational State of",0,72,"married",10,2
68070502,"Bolivia, Plurinational State of",1,35,"married",10,10
68070503,"Bolivia, Plurinational State of",0,18,"single",8,9
68070504,"Bolivia, Plurinational State of",1,32,"separated",10,8
68070505,"Bolivia, Plurinational State of",1,20,"living together as married",6,8
68070506,"Bolivia, Plurinational State of",1,29,"married",10,7
68070507,"Bolivia, Plurinational State of",1,28,"single",9,7
68070508,"Bolivia, Plurinational State of",0,52,"separated",5,10
68070509,"Bolivia, Plurinational State of",0,63,"married",10,10
68070510,"Bolivia, Plurinational State of",0,27,"single",7,8
68070511,"Bolivia, Plurinational State of",1,28,"married",8,7
68070512,"Bolivia, Plurinational State of",0,51,"separated",6,6
68070513,"Bolivia, Plurinational State of",0,69,"married",7,5
68070514,"Bolivia, Plurinational State of",0,45,"married",8,10
68070515,"Bolivia, Plurinational State of",0,45,"divorced",10,10
68070516,"Bolivia, Plurinational State of",0,25,"single",10,6
68070517,"Bolivia, Plurinational State of",0,25,"single",7,7
68070518,"Bolivia, Plurinational State of",1,31,"living together as married",7,9
68070519,"Bolivia, Plurinational State of",1,53,"married",5,9
68070520,"Bolivia, Plurinational State of",1,57,"married",10,10
68070521,"Bolivia, Plurinational State of",1,49,"married",10,8
68070522,"Bolivia, Plurinational State of",1,33,"living together as married",8,9
68070523,"Bolivia, Plurinational State of",1,49,"living together as married",4,5
68070524,"Bolivia, Plurinational State of",1,76,"widowed",9,9
68070525,"Bolivia, Plurinational State of",0,26,"single",6,7
68070526,"Bolivia, Plurinational State of",0,57,"married",8,7
68070527,"Bolivia, Plurinational State of",1,67,"divorced",8,9
68070528,"Bolivia, Plurinational State of",0,23,"living together as married",10,8
68070529,"Bolivia, Plurinational State of",1,20,"single",9,10
68070530,"Bolivia, Plurinational State of",1,25,"single",10,7
68070531,"Bolivia, Plurinational State of",0,82,"married",6,7
68070532,"Bolivia, Plurinational State of",0,68,"married",10,5
68070533,"Bolivia, Plurinational State of",1,46,"married",7,9
68070534,"Bolivia, Plurinational State of",0,21,"single",8,7
68070535,"Bolivia, Plurinational State of",1,20,"single",9,8
68070536,"Bolivia, Plurinational State of",1,20,"single",7,4
68070537,"Bolivia, Plurinational State of",1,57,"widowed",9,9
68070538,"Bolivia, Plurinational State of",1,44,"married",6,5
68070539,"Bolivia, Plurinational State of",1,60,"divorced",7,7
68070540,"Bolivia, Plurinational State of",0,45,"married",10,10
68070541,"Bolivia, Plurinational State of",1,39,"married",10,9
68070542,"Bolivia, Plurinational State of",0,18,"single",10,4
68070543,"Bolivia, Plurinational State of",0,48,"married",10,9
68070544,"Bolivia, Plurinational State of",0,44,"single",8,8
68070545,"Bolivia, Plurinational State of",1,36,"widowed",9,9
68070546,"Bolivia, Plurinational State of",1,30,"married",10,10
68070547,"Bolivia, Plurinational State of",0,50,"married",7,7
68070548,"Bolivia, Plurinational State of",1,41,"married",10,10
68070549,"Bolivia, Plurinational State of",1,56,"widowed",10,10
68070550,"Bolivia, Plurinational State of",0,56,"married",10,1
68070551,"Bolivia, Plurinational State of",0,24,"living together as married",8,8
68070552,"Bolivia, Plurinational State of",0,24,"single",10,10
68070553,"Bolivia, Plurinational State of",0,42,"married",10,10
68070554,"Bolivia, Plurinational State of",1,28,"single",9,5
68070555,"Bolivia, Plurinational State of",0,44,"married",6,7
68070556,"Bolivia, Plurinational State of",0,62,"living together as married",6,6
68070557,"Bolivia, Plurinational State of",0,46,"married",6,6
68070558,"Bolivia, Plurinational State of",0,18,"single",8,6
68070559,"Bolivia, Plurinational State of",1,48,"married",8,10
68070560,"Bolivia, Plurinational State of",1,32,"living together as married",7,4
68070561,"Bolivia, Plurinational State of",0,32,"married",9,6
68070562,"Bolivia, Plurinational State of",1,25,"single",6,10
68070563,"Bolivia, Plurinational State of",0,46,"married",8,7
68070564,"Bolivia, Plurinational State of",0,45,"living together as married",6,7
68070565,"Bolivia, Plurinational State of",0,22,"single",8,8
68070566,"Bolivia, Plurinational State of",1,20,"single",5,5
68070567,"Bolivia, Plurinational State of",0,65,"married",8,9
68070568,"Bolivia, Plurinational State of",0,28,"single",9,8
68070569,"Bolivia, Plurinational State of",1,27,"living together as married",6,9
68070570,"Bolivia, Plurinational State of",0,27,"married",6,7
68070571,"Bolivia, Plurinational State of",0,50,"single",7,10
68070572,"Bolivia, Plurinational State of",1,54,"married",5,10
68070573,"Bolivia, Plurinational State of",1,67,"widowed",10,9
68070574,"Bolivia, Plurinational State of",1,25,"single",8,8
68070575,"Bolivia, Plurinational State of",1,21,"living together as married",7,9
68070576,"Bolivia, Plurinational State of",1,52,"married",6,4
68070577,"Bolivia, Plurinational State of",1,44,"married",7,9
68070578,"Bolivia, Plurinational State of",1,65,"widowed",7,7
68070579,"Bolivia, Plurinational State of",1,19,"single",6,4
68070580,"Bolivia, Plurinational State of",1,34,"married",5,6
68070581,"Bolivia, Plurinational State of",1,38,"widowed",9,5
68070582,"Bolivia, Plurinational State of",0,36,"married",8,8
68070583,"Bolivia, Plurinational State of",1,21,"married",3,10
68070584,"Bolivia, Plurinational State of",0,30,"single",6,7
68070585,"Bolivia, Plurinational State of",1,23,"single",6,4
68070586,"Bolivia, Plurinational State of",0,36,"single",1,6
68070587,"Bolivia, Plurinational State of",0,50,"living together as married",8,8
68070588,"Bolivia, Plurinational State of",0,19,"single",10,10
68070589,"Bolivia, Plurinational State of",0,79,"living together as married",6,4
68070590,"Bolivia, Plurinational State of",1,18,"single",10,10
68070591,"Bolivia, Plurinational State of",0,20,"single",5,7
68070592,"Bolivia, Plurinational State of",0,27,"single",7,8
68070593,"Bolivia, Plurinational State of",0,18,"single",8,10
68070594,"Bolivia, Plurinational State of",1,20,"single",10,8
68070595,"Bolivia, Plurinational State of",1,40,"married",7,6
68070596,"Bolivia, Plurinational State of",1,24,"living together as married",4,9
68070597,"Bolivia, Plurinational State of",1,19,"single",5,2
68070598,"Bolivia, Plurinational State of",0,37,"married",6,7
68070599,"Bolivia, Plurinational State of",1,19,"living together as married",1,10
68070600,"Bolivia, Plurinational State of",1,26,"living together as married",6,7
68070601,"Bolivia, Plurinational State of",0,29,"living together as married",10,7
68070602,"Bolivia, Plurinational State of",0,41,"living together as married",5,6
68070603,"Bolivia, Plurinational State of",0,23,"living together as married",7,7
68070604,"Bolivia, Plurinational State of",0,19,"single",8,9
68070605,"Bolivia, Plurinational State of",1,18,"living together as married",5,7
68070606,"Bolivia, Plurinational State of",0,26,"living together as married",4,5
68070607,"Bolivia, Plurinational State of",0,34,"single",8,8
68070608,"Bolivia, Plurinational State of",0,26,"single",5,8
68070609,"Bolivia, Plurinational State of",0,21,"single",7,8
68070610,"Bolivia, Plurinational State of",1,43,"married",6,8
68070611,"Bolivia, Plurinational State of",1,59,"married",6,10
68070612,"Bolivia, Plurinational State of",1,18,"living together as married",10,9
68070613,"Bolivia, Plurinational State of",1,20,"single",6,10
68070614,"Bolivia, Plurinational State of",0,20,"single",6,6
68070615,"Bolivia, Plurinational State of",1,45,"living together as married",4,5
68070616,"Bolivia, Plurinational State of",1,63,"married",8,5
68070617,"Bolivia, Plurinational State of",1,21,"living together as married",10,7
68070618,"Bolivia, Plurinational State of",0,47,"living together as married",8,9
68070619,"Bolivia, Plurinational State of",0,45,"married",6,9
68070620,"Bolivia, Plurinational State of",0,46,"married",5,4
68070621,"Bolivia, Plurinational State of",0,36,"married",8,10
68070622,"Bolivia, Plurinational State of",1,32,"living together as married",5,5
68070623,"Bolivia, Plurinational State of",1,29,"single",6,8
68070624,"Bolivia, Plurinational State of",1,35,"single",10,7
68070625,"Bolivia, Plurinational State of",0,60,"married",7,6
68070626,"Bolivia, Plurinational State of",1,18,"single",7,8
68070627,"Bolivia, Plurinational State of",1,33,"married",10,9
68070628,"Bolivia, Plurinational State of",0,64,"living together as married",3,6
68070629,"Bolivia, Plurinational State of",1,48,"living together as married",9,9
68070630,"Bolivia, Plurinational State of",1,35,"living together as married",6,1
68070631,"Bolivia, Plurinational State of",1,56,"married",10,NA
68070632,"Bolivia, Plurinational State of",0,20,"single",8,8
68070633,"Bolivia, Plurinational State of",0,59,"married",6,6
68070634,"Bolivia, Plurinational State of",0,34,"living together as married",6,8
68070635,"Bolivia, Plurinational State of",1,28,"living together as married",6,9
68070636,"Bolivia, Plurinational State of",1,18,"single",9,8
68070637,"Bolivia, Plurinational State of",1,55,"married",8,9
68070638,"Bolivia, Plurinational State of",0,20,"single",8,10
68070639,"Bolivia, Plurinational State of",1,40,"married",8,5
68070640,"Bolivia, Plurinational State of",1,19,"single",8,9
68070641,"Bolivia, Plurinational State of",1,31,"married",9,8
68070642,"Bolivia, Plurinational State of",1,34,"divorced",7,8
68070643,"Bolivia, Plurinational State of",0,74,"widowed",5,8
68070644,"Bolivia, Plurinational State of",1,34,"separated",10,10
68070645,"Bolivia, Plurinational State of",1,78,"widowed",5,10
68070646,"Bolivia, Plurinational State of",0,31,"married",8,3
68070647,"Bolivia, Plurinational State of",0,39,"living together as married",8,8
68070648,"Bolivia, Plurinational State of",0,34,"living together as married",5,7
68070649,"Bolivia, Plurinational State of",0,22,"single",10,9
68070650,"Bolivia, Plurinational State of",1,30,"single",9,10
68070651,"Bolivia, Plurinational State of",1,52,"widowed",10,10
68070652,"Bolivia, Plurinational State of",1,38,"married",10,10
68070653,"Bolivia, Plurinational State of",1,34,"married",5,6
68070654,"Bolivia, Plurinational State of",1,35,"living together as married",10,10
68070655,"Bolivia, Plurinational State of",1,38,"living together as married",8,6
68070656,"Bolivia, Plurinational State of",0,38,"living together as married",8,6
68070657,"Bolivia, Plurinational State of",0,51,"married",5,6
68070658,"Bolivia, Plurinational State of",0,25,"single",9,10
68070659,"Bolivia, Plurinational State of",0,41,"living together as married",8,5
68070660,"Bolivia, Plurinational State of",0,27,"single",7,7
68070661,"Bolivia, Plurinational State of",0,20,"single",10,6
68070662,"Bolivia, Plurinational State of",0,62,"married",9,10
68070663,"Bolivia, Plurinational State of",0,49,"married",7,6
68070664,"Bolivia, Plurinational State of",0,56,"married",10,10
68070665,"Bolivia, Plurinational State of",1,60,"married",5,5
68070666,"Bolivia, Plurinational State of",0,23,"single",3,10
68070667,"Bolivia, Plurinational State of",1,29,"living together as married",8,9
68070668,"Bolivia, Plurinational State of",1,26,"living together as married",5,10
68070669,"Bolivia, Plurinational State of",1,38,"married",10,10
68070670,"Bolivia, Plurinational State of",0,22,"single",8,8
68070671,"Bolivia, Plurinational State of",0,28,"living together as married",5,5
68070672,"Bolivia, Plurinational State of",1,71,"widowed",7,7
68070673,"Bolivia, Plurinational State of",0,47,"single",6,3
68070674,"Bolivia, Plurinational State of",1,59,"living together as married",7,7
68070675,"Bolivia, Plurinational State of",1,62,"married",10,6
68070676,"Bolivia, Plurinational State of",0,25,"single",10,9
68070677,"Bolivia, Plurinational State of",1,22,"married",7,7
68070678,"Bolivia, Plurinational State of",0,44,"living together as married",8,9
68070679,"Bolivia, Plurinational State of",1,34,"living together as married",6,5
